507857	"Bhavsar, Virendrakumar"|"Dehne, Frank"|"Stevenson, Suzanne"|"Yu, Xiaohui"|"Zeh, Norbert"
507860	"Osborn, Sylvia"|"Jutla, Dawn"|"Slonim, Jacob"|"Matwin, Stanislaw"|"Hung, Patrick"
507865	"Lam, Clement"|"Mitchell, Ian"|"McKenzie, Pierre"|"Kutulakos, Kiriakos"|"Popowich, Frederick"
507873	"Parizeau, Marc"|"Boucheneb, Hanifa"|"Quintero, JoseAlejandro"|"Mayers, André"|"AuclairFortier, MarieFlavie"
507878	"Boufama, Boubakeur"|"Mignotte, Max"|"Langer, Michael"|"Jagersand, Martin"|"Takaya, Kunio"
507879	"Ramanna, Sheela"|"Lowe, David"|"Yao, JingTao"|"Dick, Scott"|"Murua, Alejandro"
507890	"Kharma, Nawwaf"|"Janssen, Jeannette"|"Fevens, Thomas"|"Banzhaf, Wolfgang"|"Aubanel, Eric"
507894	"Trappenberg, Thomas"|"Lowe, David"|"Yao, JingTao"|"Kobti, Ziad"|"Stevenson, Suzanne"
507895	"Hepting, Daryl"|"Chen, Liang"|"Boufama, Boubakeur"|"Kondrak, Grzegorz"|"DiPaola, Steve"
507896	"Leduc, Ryan"|"Ma, Bin"|"Beyer, Dirk"|"Gardner, William"|"Xiang, Yang"
507897	"Mayers, André"|"Parizeau, Marc"|"Kherfi, MohammedLamine"|"Quintero, JoseAlejandro"|"Khriss, Ismail"
507899	"ShiriVarnaamkhaasti, Nematollaah"|"Ilyas, Ihab"|"Yu, Xiaohui"|"Leung, CarsonKaiSang"|"Zaïane, Osmar"
507900	"Yao, JingTao"|"Bowling, Michael"|"Far, Behrouz"|"Reformat, Marek"|"Lounis, Hakim"
507901	"Ormandjieva, Olga"|"Jutla, Dawn"|"Ester, Martin"|"Leung, CarsonKaiSang"|"Moulin, Bernard"
507905	"Aubanel, Eric"|"Sodan, Angela"|"Goswami, Dhrubajyoti"|"Chow, Paul"|"Khan, Gul"
507908	"Kahl, Wolfram"|"Pientka, Brigitte"|"Dutchyn, Christopher"|"Hoos, Holger"|"Gardner, William"
507909	"Selouani, SidAhmed"|"Champagne, Benoit"|"Chodavarapu, Vamsy"|"Inkpen, Diana"|"Basir, Otman"
507917	"Lanson, Nathalie"|"Egli, Richard"|"Spiteri, Raymond"|"Bridson, Robert"|"Mitchell, Ian"
507919	"Bartram, Linda(Lyn)"|"Bartram, Linda"|"Carpendale, Sheelagh"|"Lawrence, Ramon"|"Jutla, Dawn"
507924	"Dutchyn, Christopher"|"Lawford, Mark"|"Kahl, Wolfram"|"Dubé, Danny"|"Leduc, Ryan"
