617726	"Labeau, Fabrice"|"MehmetAli, Mustafa"|"Wong, Vincent"|"Lee, Daniel"|"Yousefi, Shahram"
617727	"Wu, Ke"|"Affes, Sofiène"|"Kaminska, Bozena"|"Champagne, Benoit"|"Wong, Vincent"
617731	"Rabbat, Michael"|"Asif, Amir"|"Liang, Jie"|"Wang, ZJane"|"Leung, Henry"
617735	"Williamson, Sheldon"|"Rathore, Akshay"|"Jatskevich, Juri"|"Wong, Vincent"|"Chandra, Ambrish"
617739	"Pineau, Joelle"|"Poupart, Pascal"|"Precup, Doina"|"Trappenberg, Thomas"|"Charlin, Laurent"
617746	"Fedorova, Alexandra"|"Tzerpos, Vassilios"|"HamouLhadj, Abdelwahab"|"Huang, Weimin"|"Baysal, Olga"
617759	"Kerschbaum, Florian"|"Tawbi, Nadia"|"SafaviNaeini, Reyhaneh"|"Gorbunov, Sergey"|"Shi, Wei"
617760	"Goel, Ashvin"|"Lawrence, Ramon"|"Chow, Paul"|"Pattabiraman, Karthik"|"Zeh, Norbert"
617762	"Shami, Abdallah"|"Jing, Yindi"|"Zhao, Dongmei"|"Nasser, Nidal"|"Leung, Cyril"
617764	"Huang, Changcheng"|"Elbiaze, Halima"|"Dziong, Zbigniew"|"LeonGarcia, Alberto"|"Pan, Jianping"
617766	"Pitassi, Toniann"|"Rossman, Benjamin"|"McKenzie, Pierre"|"Woelfel, Philipp"|"Nikolov, Aleksandar"
617768	"Borodin, Allan"|"Vetta, Adrian"|"LeytonBrown, Kevin"|"Czyzowicz, Jurek"|"Konemann, Jochen"
617769	"deLara, Eyal"|"Li, Baochun"|"Wong, Vincent"|"Maier, Martin"|"Maheswaran, Muthucumaru"
621721	"Crawford, Eric"|"Szepesvári, Dávid"|"Tung, Frederick"|"Emami, Ali"|"Sardana, Noel"
621722	"Hauer, Bradley"|"Boone, François"|"BenAyed, Ismail"|"Maddison, Christopher"|"Sherstan, Craig"
621726	"Halpern, Yonatan"|"Jean, Sébastien"|"Drouin, Alexandre"|"Parisotto, Emilio"|"Gardner, MarcAndré"
621727	"Halpern, Yonatan"|"Jean, Sébastien"|"Drouin, Alexandre"|"Parisotto, Emilio"|"Gardner, MarcAndré"
621730	"Halpern, Yonatan"|"Jean, Sébastien"|"Drouin, Alexandre"|"Parisotto, Emilio"|"Gardner, MarcAndré"
621732	"Hauer, Bradley"|"Boone, François"|"BenAyed, Ismail"|"Maddison, Christopher"|"Sherstan, Craig"
621733	"Toker, Dereck"|"Churchill, David"|"Gao, Xi"|"Ashlock, Wendy"|"LHeureux, Alexandra"
621734	"Crawford, Eric"|"Szepesvári, Dávid"|"Tung, Frederick"|"Emami, Ali"|"Sardana, Noel"
634262	"Levin, David"|"Corless, Robert"|"Sirouspour, Shahin"|"Thomaszewski, Bernhard"|"Munzner, Tamara"
634263	"Thomaszewski, Bernhard"|"Wilton, Steven"|"Kent, Kenneth"|"Levin, David"|"Najm, Farid"
634288	"Datta, Suprakash"|"Wong, Vincent"|"Narayanan, Lata"|"MehmetAli, Mustafa"|"Jaseemuddin, Muhammad"
634289	"Ye, Qiang"|"Dehghanian, Vahid"|"Champagne, Benoit"|"Datta, Suprakash"|"Nerguizian, Chahé"
634290	"Atwood, John"|"Atwood, John(Bill)"|"Wong, Vincent"|"Dong, Xiaodai"|"Shi, Wei"
634312	"Gupta, Kamal"|"Czyzowicz, Jurek"|"TavakoliAfshari, SeyedMahdi"|"Suleiman, Wael"|"Langer, Michael"
634314	"Mitchell, Ian"|"Wainer, Gabriel"|"Sirouspour, Shahin"|"Denzinger, Jörg"|"Hoos, Holger"
634324	"Boykov, Yuri"|"Veksler, Olga"|"Bui, Tien"|"Kutulakos, Kiriakos"|"Pal, Christopher"
634335	"Gong, Minglun"|"Langer, Michael"|"Kutulakos, Kiriakos"|"Qureshi, Faisal"|"Pal, Christopher"
634336	"Vardy, Andrew"|"Sirouspour, Shahin"|"Yang, Simon"|"Anderson, John"|"Allison, Robert"
634341	"Brubaker, Marcus"|"Kutulakos, Kiriakos"|"Condon, Anne"|"Lilien, Ryan"|"Wan, Justin"
634352	"Brown, Michael"|"Kutulakos, Kiriakos"|"Qureshi, Faisal"|"Jagersand, Martin"|"Mignotte, Max"
634356	"Anderson, John"|"Czyzowicz, Jurek"|"Li, Howard"|"Yang, Simon"|"Rekleitis, Ioannis"
634365	"Balakrishnan, Ravin"|"Wigdor, Daniel"|"MacKenzie, IScott"|"Lank, Edward"|"McGrenere, Joanna"
634410	"Glatard, Tristan"|"An, Aijun"|"Maurer, Frank"|"Samet, Saeed"|"Leung, Henry"
634416	"Larose, Benoit"|"Bulatov, Andrei"|"Brewster, Richard"|"Gao, Yong"|"Georgiou, Konstantinos"
634425	"Kiringa, Iluju"|"Wong, Vincent"|"Yu, Xiaohui"|"Liu, Xue"|"Golab, Lukasz"
634438	"AlKiswany, Samer"|"Elbiaze, Halima"|"Qureshi, Faisal"|"Wong, Vincent"|"Goel, Ashvin"
