388195	"Cox, Philip"|"Gardner, William"|"Samavati, Faramarz"|"Lounis, Hakim"|"Veldhuizen, Todd"
388363	"Levesque, Hector"|"Delgrande, James"|"Poupart, Pascal"|"Kobti, Ziad"|"Fleming, Michael"
388373	"Tropper, Carl"|"Wang, Lingyu"|"VonBochmann, Gregor"|"Krivodonova, Lilia"|"Bartram, Linda"
388513	"LeonGarcia, Alberto"|"Elbiaze, Halima"|"Gu, Qianping"|"Li, Hua"|"Song, Shaowen"
388863	"Beaulieu, Norman"|"Schober, Robert"|"Leung, Cyril"|"Lee, Daniel"|"Ho, Paul"
388892	"Wand, Yair"|"McIlraith, Sheila"|"Mili, Hafedh"|"Kruchten, Philippe"|"Zou, Ying"
389025	"Cartledge, John"|"Tremblay, Christine"|"Fernando, Xavier"|"Bajcsy, Jan"|"Shahbazpanahi, Shahram"
389205	"Antoniou, Andreas"|"Ahmad, Omair"|"Nakhla, Michel"|"Wang, Zhou"|"Kwan, HonKeung"
389349	"Bock, Wojtek"|"Cada, Michael"|"Mi, Zetian"|"Majedi, AmirHamed"|"Sit, Jeremy"
389587	"Mark, Jon"|"Zhao, Dongmei"|"Yu, Fei(Richard)"|"Cai, Lin"|"Wong, Vincent"
389647	"Cowan, William"|"Ferrie, Frank"|"Wildes, Richard"|"Androutsos, Dimitros"|"Winter, HorstMichael"
389680	"Schaeffer, Jonathan"|"Buro, Michael"|"Vincent, Pascal"|"Kobti, Ziad"|"Szafron, Duane"
389857	"Sankoff, David"|"Lin, Guohui"|"Daley, Mark"|"Kari, Lila"|"Makarenkov, Vladimir"
389865	"MacCaull, Wendy"|"McIlraith, Sheila"|"Zou, Ying"|"Lyons, Kelly"|"Matwin, Stanislaw"
389895	"Ito, Mabo"|"Denko, Mieso"|"Wong, Vincent"|"Cai, Jun"|"Ho, PinHan"
389932	"Rudnicki, Piotr"|"Lawford, Mark"|"Glaesser, Uwe"|"Winter, HorstMichael"|"Samavati, Faramarz"
390192	"Kaminska, Bozena"|"Chodavarapu, Vamsy"|"Khazaka, Roni"|"Wang, ChunyanCW"|"Ma, Yuan"
390305	"Hoover, James"|"Zou, Ying"|"Maurer, Frank"|"Schneider, Kevin"|"Czarnecki, Krzysztof"
390345	"Little, James"|"Jagersand, Martin"|"Rekleitis, Ioannis"|"Vardy, Andrew"|"Lowe, David"
390348	"Blostein, Dorothea"|"Rouat, Jean"|"Ziarko, Wojciech"|"Nkambou, Roger"|"Inkpen, Diana"
390394	"StDenis, Richard"|"ChaibDraa, Brahim"|"McIlraith, Sheila"|"Leduc, Ryan"|"MacDonald, Steven"
390456	"Yuan, LiYan"|"Salem, Kenneth"|"Eavis, Todd"|"Jacobsen, HansArno"|"Benoit, Darcy"
390513	"Lachapelle, Gerard"|"Ahmad, Omair"|"Wang, Zhou"|"Szczecinski, Leszek"|"Zielinski, Adam"
390587	"Sorenson, Paul"|"Dssouli, Rachida"|"Lu, Jianguo"|"Lyons, Kelly"|"Ludwig, Simone"
390600	"Sesay, AbuBakarr"|"Bajcsy, Jan"|"Wong, Vincent"|"Nasser, Nidal"|"Shayan, Yousef"
390660	"Majumdar, Shikharesh"|"Li, Hua"|"Bajcsy, Jan"|"Miri, Ali"|"Kerherve, Brigitte"
390665	"Brlek, Srecko"|"Hamel, Sylvie"|"Beaudry, Martin"|"Mullins, John"|"Massicotte, Daniel"
390754	"Beaudry, Martin"|"Hamel, Sylvie"|"Brlek, Srecko"|"Lacroix, Suzanne"|"Boucheneb, Hanifa"
390816	"Neufeld, Eric"|"Mudur, Sudhir"|"Rafiei, Davood"|"Ferrie, Frank"|"Samavati, Faramarz"
390889	"Daku, Brian"|"Van, Vien"|"Zielinski, Adam"|"Dagenais, Michel"|"Pei, Jian"
390988	"Shallit, Jeffrey"|"McKenzie, Pierre"|"Panario, Daniel"|"Czyzowicz, Jurek"|"Woelfel, Philipp"
391074	"LEcuyer, Pierre"|"Woelfel, Philipp"|"Chen, Chunhong"|"Pfahl, Dietmar"|"Ascher, Uri"
391144	"Nie, JianYun"|"Chali, Yllias"|"Vechtomova, Olga"|"Sadat, Fatiha"|"Jutla, Dawn"
391199	"ChaibDraa, Brahim"|"Greenspan, Michael"|"Bowling, Michael"|"Mackworth, Alan"|"Fleming, Michael"
391206	"Opal, Ajoy"|"Nakhla, Michel"|"Chen, Chunhong"|"Zhang, Lihong"|"Mirabbasi, Shahriar"
391253	"Boutilier, Craig"|"Fleming, Michael"|"Lounis, Hakim"|"Abidi, Syed"|"Chali, Yllias"
391262	"Freundorfer, Alois"|"Yam, SzeHong(Scott)"|"Bosisio, Renato"|"Raut, Rabin"|"Devabhaktuni, Vijaya"
391282	"Williamson, Carey"|"Denko, Mieso"|"Yu, Fei(Richard)"|"Samaan, Nancy"|"Zhao, Dongmei"
391362	"Prusinkiewicz, Przemyslaw"|"Zou, Ying"|"Kontogiannis, Kostas"|"McQuillan, Ian"|"Jurisica, Igor"
391643	"Thibeault, Claude"|"Ozell, Benoit"|"Khouas, Abdelhakim"|"Massicotte, Daniel"|"David, JeanPierre"
391693	"Zhuang, Weihua"|"Zhao, Dongmei"|"Shen, XueminSherman"|"Ilow, Jacek"|"Mao, Zhiwei"
391755	"Giesbrecht, Mark"|"Paige, Christopher"|"Storjohann, Arne"|"Friedlander, Michael"|"Cheng, Howard"
391790	"Takahara, Glen"|"Osgood, Nathaniel"|"Miri, Ali"|"Wei, Ruizhong"|"Sampalli, Srinivas"
391911	"Watters, Carolyn"|"Boutilier, Craig"|"Chali, Yllias"|"Abidi, Syed"|"Beyer, Dirk"
392008	"Massicotte, Daniel"|"Galinier, Philippe"|"Khouas, Abdelhakim"|"Mullins, John"|"Pierre, Samuel"
392063	"Noumeir, Rita"|"Linney, Norma"|"Mousavi, Parvin"|"Greiner, Russell"|"Topaloglou, Theodoros"
392106	"Barbeau, Michel"|"Denko, Mieso"|"Jaseemuddin, Muhammad"|"Sampalli, Srinivas"|"Chen, Yuanzhu"
392204	"Aïmeur, Esma"|"Zaïane, Osmar"|"Greer, Jim"|"Matwin, Stanislaw"|"Fleming, Michael"
392744	"Grahne, Gosta"|"Weddell, Grant"|"Pu, KenQian"|"Lawrence, Ramon"|"Alhajj, Reda"
393002	"Landry, René"|"Khouas, Abdelhakim"|"Quintero, JoseAlejandro"|"Thibeault, Claude"|"Ozell, Benoit"
393185	"Lounis, Hakim"|"Kruchten, Philippe"|"Robillard, Martin"|"Gasevic, Dragan"|"Poupart, Pascal"
393189	"McInerney, Timothy"|"Stuerzlinger, Wolfgang"|"ElSaddik, Abdulmotaleb"|"Androutsos, Dimitros"|"Ray, Nilanjan"
393192	"Mosca, Michele"|"Nayak, Ashwin"|"Childs, Andrew"|"Tapp, Alain"|"Kribs, David"
393197	"Pizzi, Nicolino"|"Hamarneh, Ghassan"|"Pawlak, Miroslaw"|"Murua, Alejandro"|"Abolmaesumi, Purang"
393220	"Schulte, Oliver"|"Musilek, Petr"|"DeFreitas, Joao(Nando)"|"Yao, JingTao"|"Ngom, Alioune"
393226	"Zilic, Zeljko"|"Radecka, Katarzyna"|"Abid, ZineEddine"|"Yang, LaurenceTianruo"|"Huang, WeiPing"
393292	"Gardner, William"|"Leduc, Ryan"|"Lawford, Mark"|"Glaesser, Uwe"|"Beyer, Dirk"
393301	"Pike, David"|"Janssen, Jeannette"|"Corneil, Derek"|"Salavatipour, MohammadReza"|"Aggarwal, AkshaiKumar"
393324	"VanBreugel, Franck"|"Keselj, Vlado"|"Yan, Yuhong"|"Beyer, Dirk"|"Wiese, Kay"
393338	"Kosseim, Leila"|"Szpakowicz, Stan"|"Keselj, Vlado"|"Lounis, Hakim"|"Rafiei, Davood"
393379	"Biskri, Ismail"|"Gagnon, Michel"|"Mayers, André"|"Quintero, JoseAlejandro"|"Lakhsasi, Ahmed"
393540	"Li, Xun"|"Song, Shaowen"|"Tremblay, Christine"|"Fernando, Xavier"|"Leung, Cyril"
393608	"Gulliver, Aaron"|"Shen, XueminSherman"|"Shayan, Yousef"|"Lee, Daniel"|"Champagne, Benoit"
393616	"Affes, Sofiène"|"Nasser, Nidal"|"Zhao, Dongmei"|"Periyalwar, Shalini"|"Bajcsy, Jan"
393722	"Spiteri, Raymond"|"Haynes, Ronald"|"Makarenkov, Vladimir"|"Mudur, Sudhir"|"Gras, Robin"
393855	"Jacobsen, HansArno"|"Daku, Brian"|"Ayanso, Anteneh"|"Ricker, Laurie"|"Daley, Mark"
394198	"Blustein, William"|"Carpendale, Sheelagh"|"Oore, Sageev"|"Vechtomova, Olga"|"Hoeber, Orland"
394224	"Rafiei, Davood"|"Keselj, Vlado"|"ShiriVarnaamkhaasti, Nematollaah"|"Hoeber, Orland"|"Zaïane, Osmar"
394226	"Smith, Spencer"|"MacDonald, Steven"|"Bradbury, Jeremy"|"Maurer, Frank"|"Zou, Ying"
394411	"Miri, Ali"|"Wei, Ruizhong"|"Debbabi, Mourad"|"Majumdar, Shikharesh"|"Karakostas, George"
394707	"Guergachi, Aziz"|"ChaibDraa, Brahim"|"Ziarko, Wojciech"|"Bhattacharya, Prabir"|"Vincent, Pascal"
394793	"Tizhoosh, Hamid"|"Spiteri, Raymond"|"Abolmaesumi, Purang"|"Veksler, Olga"|"Ziarko, Wojciech"
394815	"Alhajj, Reda"|"Abidi, Syed"|"Benlamri, Rachid"|"Godin, Robert"|"Pu, KenQian"
394833	"Anand, Christopher"|"Sabati, Mohammad"|"Modersitzki, Jan"|"Mousavi, Parvin"|"Abolmaesumi, Purang"
394987	"Fayek, Dalia"|"Sarshar, Nima"|"Trajkovic, Ljiljana"|"Ito, Mabo"|"Liu, Yanni"
394999	"Wu, Kui"|"Vlajic, Natalija"|"Gulliver, Aaron"|"Li, Cheng"|"Stanley, Kevin"
395024	"Vechtomova, Olga"|"Abidi, Syed"|"Chali, Yllias"|"Boutilier, Craig"|"Watters, Carolyn"
395061	"Gunupudi, Pavan"|"Nakhla, Michel"|"Khazaka, Roni"|"Zhang, Lihong"|"Aamodt, Tor"
395063	"Hall, Trevor"|"Liu, Jiangchuan"|"Pavel, Lacra"|"Leung, Cyril"|"Hinzer, Karin"
395076	"Shen, Weiming"|"Benoit, Darcy"|"Benlamri, Rachid"|"Cherkaoui, Omar"|"Ward, Paul"
395087	"Nguyen, UyenTrang"|"Li, Cheng"|"Lee, Ivan"|"Liu, Jiangchuan"|"Wong, Vincent"
395093	"Haarslev, Volker"|"Lounis, Hakim"|"Barbosa, Denilson"|"Valtchev, Petko"|"Stevenson, Suzanne"
395102	"Chalin, Patrice"|"Leduc, Ryan"|"Beyer, Dirk"|"Pientka, Brigitte"|"DemkeBrown, Angela"
395219	"Pavel, Lacra"|"Bajcsy, Jan"|"Denko, Mieso"|"Zhao, Dongmei"|"Hall, Trevor"
395348	"Xu, Changqing"|"Ban, Dayan"|"Rochette, Martin"|"Aitchison, Stewart"|"Gu, Qianping"
395352	"Zhao, Dongmei"|"Zhuang, Weihua"|"Cai, Lin"|"Yu, Fei(Richard)"|"Sampalli, Srinivas"
395353	"Deschênes, François"|"Khouas, Abdelhakim"|"AuclairFortier, MarieFlavie"|"Ozell, Benoit"|"Beaubrun, Ronald"
395361	"Munzner, Tamara"|"Mudur, Sudhir"|"Zaïane, Osmar"|"Carpendale, Sheelagh"|"Hoeber, Orland"
395368	"Keselj, Vlado"|"Cercone, Nick"|"Rafiei, Davood"|"Stevenson, Suzanne"|"Mineau, Guy"
395369	"Amer, Aishy"|"Takaya, Kunio"|"Whitehead, Anthony"|"Wahid, Khan"|"Androutsos, Dimitros"
395372	"Glaesser, Uwe"|"Chen, XiaoJun"|"Gardner, William"|"Dssouli, Rachida"|"Dick, Scott"
395373	"Laviolette, François"|"Marchand, Mario"|"Yao, JingTao"|"Ziarko, Wojciech"|"Lounis, Hakim"
395377	"Keliher, Liam"|"Debbabi, Mourad"|"Swamy, Chaitany"|"Jedwab, Jonathan"|"Ahmad, Omair"
395381	"Blanchette, Mathieu"|"McQuillan, Ian"|"Gras, Robin"|"Chen, Jiahua"|"Ngom, Alioune"
395383	"Lu, Jianguo"|"Yan, Yuhong"|"Beyer, Dirk"|"Abidi, Syed"|"VanBreugel, Franck"
395391	"Abolmaesumi, Purang"|"Mousavi, Parvin"|"Hamarneh, Ghassan"|"Ellis, Randy"|"Tizhoosh, Hamid"
395394	"Walker, Robert"|"Dssouli, Rachida"|"Sorenson, Paul"|"Chan, Christine"|"Lachapelle, Gerard"
