554241	"Belzile, Bruno"|"Mullins, John"|"Grenier, Dominic"|"Jodoin, PierreMarc"|"Viarouge, Philippe"
555196	"Ahmed, HazemRadwanA"|"Ngom, Alioune"|"Green, James"|"Gupta, Arvind"|"Gras, Robin"
555255	"Rosen, Sanae"|"Jaseemuddin, Muhammad"|"Zhao, Dongmei"|"Fapojuwo, AbrahamOlatunji"|"Trajkovic, Ljiljana"
555273	"Toker, Dereck"|"Gao, Xi"|"Ashlock, Wendy"|"Lévesque, JulienCharles"|"Dumoulin, Vincent"
555279	"Szepesvári, Dávid"|"Sardana, Noel"|"Bruce, Jake"|"Pinhey, Graham"|"McKenney, Dave"
555301	"Szepesvári, Dávid"|"Sardana, Noel"|"Bruce, Jake"|"Pinhey, Graham"|"McKenney, Dave"
555312	"Pomerleau, François"|"Vardy, Andrew"|"Rekleitis, Ioannis"|"Huang, Weimin"|"AzzedineBoukerche, Azzedine"
555323	"Inglis, Tiffany"|"Zhang, Hao"|"Morrison, Jason"|"Kutulakos, Kiriakos"|"Singh, Karan"
555327	"Toker, Dereck"|"Gao, Xi"|"Ashlock, Wendy"|"Lévesque, JulienCharles"|"Dumoulin, Vincent"
555355	"Horkoff, Jennifer"|"Franks, Greg"|"Khedri, Ridha"|"Czarnecki, Krzysztof"|"Mussbacher, Gunter"
555417	"Deters, Ralph"|"Lutfiyya, Hanan"|"Wong, Bernard"|"LeonGarcia, Alberto"|"Khomh, Foutse"
555572	"Szepesvári, Dávid"|"Sardana, Noel"|"Bruce, Jake"|"Pinhey, Graham"|"McKenney, Dave"
555639	"Watson, Diane"|"Lank, Edward"|"Yanushkevich, Svetlana"|"Wigdor, Daniel"|"Scott, Stacey"
555658	"Szepesvári, Dávid"|"Sardana, Noel"|"Bruce, Jake"|"Pinhey, Graham"|"McKenney, Dave"
555677	"Gawronski, Alexander"|"Turcotte, Marcel"|"Crépeau, Claude"|"Domaratzki, Michael"|"Blanchette, Mathieu"
555779	"Li, Jimmy"|"Mann, Richard"|"Jagersand, Martin"|"Vincent, Pascal"|"Kabanza, Froduald"
555835	"BenAyed, Ismail"|"Maddison, Christopher"|"Sherstan, Craig"|"Hamilton, William"|"Bylinskii, Zoya"
555855	"Seyed, Alemayehu"|"Antle, Alissa"|"Bartram, Linda"|"Harris, John"|"Vogel, Daniel"
555869	"Gallant, Marc"|"Kelly, Jonathan"|"Karumudi, Rambabu"|"Rekleitis, Ioannis"|"Deutsch, Clayton"
555882	"Lapides, Paul"|"Zhu, Ying"|"Pelc, Andrzej"|"Carpendale, Sheelagh"|"Alhajj, Reda"
555909	"BenAyed, Ismail"|"Maddison, Christopher"|"Sherstan, Craig"|"Hamilton, William"|"Bylinskii, Zoya"
555927	"Seaborn, Katelyn"|"McGrenere, Joanna"|"Sharlin, Ehud"|"Antle, Alissa"|"Shoja, Gholamali"
555973	"Kim, Joonyoung"|"Nielsen, Christopher"|"Dymond, Patrick"|"Biglarbegian, Mohammad"|"Mitchell, Ian"
555980	"Jaques, Natasha"|"Halpern, Yonatan"|"Drouin, Alexandre"|"Gardner, MarcAndré"|"SalvailBérard, Adam"
555999	"Toker, Dereck"|"Gao, Xi"|"Ashlock, Wendy"|"Lévesque, JulienCharles"|"Dumoulin, Vincent"
556026	"Vining, Nicholas"|"Siddiqi, Kaleem"|"Zhang, Hao"|"Fevens, Thomas"|"Heidrich, Wolfgang"
556033	"Ocariza, Frolin"|"Dargham, Joumana"|"Dean, Thomas"|"Grahne, Gosta"|"DiPaola, Steve"
556037	"Halpern, Yonatan"|"Drouin, Alexandre"|"Gardner, MarcAndré"|"SalvailBérard, Adam"|"Dick, Travis"
556057	"Halpern, Yonatan"|"Drouin, Alexandre"|"Gardner, MarcAndré"|"SalvailBérard, Adam"|"Dick, Travis"
566009	"Özsu, MTamer"|"Alhajj, Reda"|"ShiriVarnaamkhaasti, Nematollaah"|"Rafiei, Davood"|"Pal, Christopher"
566017	"Daudjee, Khuzaima"|"Liu, Mengchi"|"Kemme, Bettina"|"ShiriVarnaamkhaasti, Nematollaah"|"Lawrence, Ramon"
566019	"Ono, Yuu"|"Taati, Babak"|"Ward, Rabab"|"Zariffa, José"|"Maundy, Brent"
