"Fontaine, Réjean"	455287
"Fraczak, Wojciech"	426679
"Franek, Frantisek"	338365
"Franks, Greg"	456286
"Franks, Greg"	426982
"Frappier, Marc"	423097
"Frasson, Claude"	419201
"Freeman, George"	364849
"Freundorfer, Alois"	391262
"Friedlander, Michael"	396666
"Friedman, Joel"	366554
"Frize, Monique"	453061
"Frost, Richard"	450435
"Fung, Benjamin"	402849
"Funnell, Robert"	452536
"Funt, Brian"	419873
"Gagnon, François"	451607
"Gagnon, Ghyslain"	463626
"Gagnon, Langis"	425047
"Gagnon, Michel"	337875
"Gagné, Christian"	435055
"Galinier, Philippe"	338429
"Gallant, Robert"	338439
"Ganjali, Yashar"	366384
"Gao, Yong"	338451
"Gardner, William"	393292
"Garey, Lawrence"	338356
"Gasevic, Dragan"	402823
"Gaudet, Vincent"	366322
"Gaur, Daya"	426976
"Gauthier, Robert"	421781
"Gavrilova, Marina"	362490
"Gazor, Saeed"	454734
"Gburzynski, Pawel"	420771
"Gemino, Andrew"	455228
"Genov, Roman"	361222
"Gentleman, Morven"	337798
"Georganas, Nicolas"	338874
"Gerhard, David"	364933
"German, Daniel"	337870
"Geurkov, Vadim"	338923
"GhaderiDehkordi, Majid"	402819
"Ghannouchi, Fadhel"	451091
"GhodsiBoushehri, Ali"	428860
"GhodsiBoushehri, Ali"	338444
"Ghrayeb, Ali"	366467
"Giesbrecht, Mark"	391755
"Giroux, Sylvain"	337860
"Glaesser, Uwe"	395372
"Glitho, Roch"	364701
"Godbout, Nicolas"	427026
"Godfrey, Parke"	425351
"Godin, Robert"	363779
"Goel, Ashvin"	366563
"Gokaraju, Ramakrishna"	456546
"Gokaraju, Ramakrishna"	427245
"Goldberg, Ian"	361853
"Gondra, Iker"	428856
"Gong, Minglun"	362417
"Gooch, Amy"	362414
"Goodyear, Bradley"	431807
"Gopalakrishnan, Sathish"	366169
"Goswami, Dhrubajyoti"	337861
"Graham, Peter"	365698
"Grahne, Gosta"	392744
"Grant, Kevin"	403683
"Gras, Robin"	364647
"Green, James"	338446
"Green, Mark"	338337
"Greenspan, Michael"	338417
"Greer, Jim"	361742
"Greif, Chen"	364180
"Greiner, Russell"	363109
"Grenier, Dominic"	338884
"Gross, Warren"	427238
"Groza, Voicu"	425248
"Gruninger, Michael"	338456
"Gruver, William"	451795
"Gu, Qianping"	366636
"Guenin, Bertrand"	338407
"Guergachi, Aziz"	394707
"Gulliver, Aaron"	393608
"Gunupudi, Pavan"	395061
"Gupta, Arvind"	338378
"Gutwin, Carl"	364284
"Guéhéneuc, YannGaël"	364665
"Haarslev, Volker"	395093
"Haccoun, David"	449752
"Hafez, Roshdy"	419962
"Hall, Trevor"	395063
"Hamarneh, Ghassan"	456823
"Hamarneh, Ghassan"	362387
"Hamel, Sylvie"	338431
"HamouLhadj, Abdelwahab"	365169
"Hamouda, Walaa"	365582
"Han, Jie"	463922
"Harutyunyan, Hovhannes"	454654
"Harvey, Nicholas"	435035
"Hasan, Anwarul"	338894
"Haslett, James"	420471
"Hassan, Ahmed"	428875
"Hassan, Ahmed"	337896
"Hassanein, Hossam"	425369
"Hayes, Jeremiah"	338862
"Haynes, Ronald"	396495
"Hayward, Ryan"	338381
"Heidrich, Wolfgang"	455040
"Helaoui, Mohamed"	463677
"Hell, Pavol"	420006
"Helmy, Amr"	456685
"Hengartner, Urs"	428956
"Hengartner, Urs"	337900
"Hepting, Daryl"	337862
"Heywood, Malcolm"	455038
"Higham, Lisa"	363387
"Hinzer, Karin"	431675
"Hinzer, Karin"	402623
"Ho, Paul"	366596
"Ho, PinHan"	364968
"Hoeber, Orland"	402813
"Hoffman, Daniel"	337800
"Hoge, Richard"	459463
"Hogue, Andrew"	463720
"Holte, Robert"	363389
"Hoos, Holger"	455036
"Hooton, Douglas"	362577
"Hoover, James"	390305
"Horspool, Nigel"	363254
"Horton, Joseph"	338349
"Hossain, Ekram"	425940
"Hossain, Shahadat"	425374
"Houghten, Sheridan"	425360
"Hoyer, Peter"	395852
"Hranilovic, Steve"	427295
"Hu, Alan"	452634
"Huang, WeiPing"	338882
"Huang, Xiangji(Jimmy)"	456777
"Hughes, Larry"	337817
"Hung, Patrick"	457330
"Hung, Patrick"	396715
"Hussain, Sajid"	428770
"Hutchinson, Norman"	337810
"Ibnkahla, Mohamed"	454628
"Ilie, Lucian"	455035
"Ilow, Jacek"	338906
"Ilyas, Ihab"	457092
"Inkpen, Diana"	362080
"Inkpen, Kori"	337837
"Ionescu, Dan"	450011
"Irani, Pourang"	406151
"Iravani, Reza"	450581
"Ito, Mabo"	389895
"Ivanov, André"	421364
"Iyer, Ashwin"	463924
"Jackson, Kenneth"	338355
"Jacobsen, HansArno"	393855
"Jaekel, Arunita"	364527
"Jagersand, Martin"	338406
"Janicki, Ryszard"	450642
"Janssen, Jeannette"	364983
"Jaseemuddin, Muhammad"	366589
"Jatskevich, Juri"	426610
"Jedwab, Jonathan"	427104
"Jedwab, Jonathan"	365723
"Jeffrey, David"	338351
"Jeremic, Aleksandar"	457221
"Jin, Dean"	396515
"Jing, Yindi"	435080
"Johanson, Robert"	338937
"Johns, David"	451066
"Joos, Géza"	451010
"Joslin, Christopher"	458017
"Joslin, Christopher"	428927
"Jourdan, GuyVincent"	457247
"Jourdan, GuyVincent"	396620
"Jullien, Graham"	363430
"Jurisica, Igor"	363624
"Jutla, Dawn"	337828
"Kabanets, Valentine"	364041
"Kabanza, Froduald"	338386
"Kabbani, Adnan"	338948
"Kabir, MohammadZahangir"	362127
"Kaczynski, Tomasz"	338373
"Kadoch, Michel"	422247
"Kadoch, Michel"	338891
"Kahl, Wolfram"	364889
"Kaltchenko, Alexei"	396637
"Kaminska, Bozena"	390192
"Kamwa, Innocent"	451414
"Kaplan, Craig"	366430
"Kapralos, Bill"	399378
"Kara, Nadjia"	458444
"Karakostas, George"	363543
"Kari, Lila"	362608
"Kashyap, Navin"	457152
"Keast, Patrick"	366191
"Keil, Mark"	419217
"Keliher, Liam"	395377
"Kennings, Andrew"	363119
"Kenny, Patrick"	366333
"Kent, Kenneth"	363701
"Kerherve, Brigitte"	337815
"Keselj, Vlado"	395368
"Keshav, Srinivasan"	364457
"Khalid, Mohammed"	456688
"Khan, Gul"	338917
"Khandani, AmirKeyvan"	452143
"Kharma, Nawwaf"	338409
"Khazaka, Roni"	362005
"Kherfi, MohammedLamine"	457986
"Kherfi, MohammedLamine"	338449
"Khouas, Abdelhakim"	361810
"Khriss, Ismail"	337876
"Kim, Henry"	425268
"King, Valerie"	338379
"Kinshuk, K"	431887
"Kiringa, Iluju"	363130
"Kirk, Andrew"	364405
"Kirkpatrick, Arthur"	337863
"Kirkpatrick, David"	419752
"Knight, Andrew"	425232
"Knights, Andrew"	427298
"Kobti, Ziad"	428858
"Kobti, Ziad"	338441
"Kondrak, Grzegorz"	362521
"Konemann, Jochen"	364984
"Konstantinidis, Stavros"	365485
"Kontogiannis, Kostas"	337824
"Kosseim, Leila"	393338
"Kotsireas, Ilias"	338418
"Koudas, Nick"	456625
"Koutsakis, Polychronis"	364757
"Kremer, Stefan"	365431
"Kribs, David"	406153
"Krishnamurthy, Vikram"	338942
